lbias,lbp,lbn,lin1,lin2,ltn,ltp,vcmo,mamp,fbias,fbp,fbn,fin1,fin2,ftn1,ftn2,ftp1,ftp2,cload,cin,cout,gain,gm,pole1,pole2,rout,cmo,pwr,swing14,swing7,swingn,swingn1,swingn4,swingp,irn
0.0000002,0.00000052,0.00000046,0.00000028,0.00000046,0.00000032,0.00000043,0.52,45,4,5,5,9,9,10,10,6,5,1.00E-012,2.43E-012,9.51E-014,60.1304,0.00213429,308271,426013000,475628,0.516631,-0.000751592,0.525423,-0.0253795,0.0658044,0.321868,-0.0158623,0.310754,3.89E-010
0.00000014,0.00000038,0.0000005,0.00000008,0.00000019,0.00000029,0.00000052,0.54,50,4,6,6,4,7,8,9,9,5,1.00E-012,5.56E-013,1.23E-013,64.2279,0.0037601,327237,534845000,432707,0.536729,-0.00100742,0.532422,0.0302641,0.12282,0.28597,-0.00107968,0.255008,7.79E-010
0.00000006,0.00000059,0.00000035,0.00000041,0.0000004,0.0000001,0.00000035,0.46,38,6,4,5,4,3,5,7,9,3,1.00E-012,9.46E-013,1.22E-013,20.4862,0.00068048,8927260,697895000,15541.6,0.457021,-0.000903929,0.519921,-0.09839,-0.0255725,0.34398,-0.0394043,0.38456,7.12E-010
0.00000059,0.00000019,0.00000011,0.0000001,0.0000005,0.00000017,0.00000056,0.6,94,9,6,3,6,6,8,3,8,10,1.00E-012,1.22E-011,1.96E-013,64.9434,0.00646106,487158,1406620000,273444,0.594499,-0.00197789,0.515572,0.0106617,0.155023,0.318979,-0.0194631,0.21631,9.19E-010
0.00000046,0.00000026,0.00000056,0.00000013,0.00000041,0.00000008,0.00000046,0.6,10,9,2,9,3,4,8,6,3,3,1.00E-012,1.21E-013,2.1E-014,48.9066,0.000376894,211758,869410000,739791,0.595975,-0.000187971,0.527859,-0.0717869,0.147418,0.331177,-0.0179565,0.211228,1.73E-009
0.00000017,0.00000039,0.00000018,0.00000059,0.00000017,0.00000021,0.0000001,0.56,76,7,9,9,9,7,7,4,2,2,1.00E-012,8.87E-012,2.84E-013,52.3079,0.00279976,852798,633220000,147324,0.556585,-0.0014702,0.47736,-0.0492066,0.057847,0.37984,0.0201037,0.303527,4.64E-010
0.00000057,0.00000045,0.00000016,0.00000035,0.00000024,0.00000035,0.00000048,0.5,89,4,10,4,4,4,8,3,4,3,1.00E-012,1.65E-012,2.94E-013,59.3308,0.00189372,256296,584039000,488905,0.495624,-0.000817073,0.509468,-0.00823607,0.0361312,0.34237,0.0232532,0.33229,0.000000001
0.00000048,0.00000018,0.00000043,0.0000005,0.00000017,0.00000058,0.0000004,0.56,11,7,7,2,4,7,10,3,6,6,1.00E-012,2.62E-013,3.63E-014,46.5456,0.000246573,181854,706722000,861660,0.556348,-0.000139867,0.836336,0.282916,0.376556,0.012707,0.0461745,-0.000731355,1.62E-009
0.00000041,0.00000057,0.00000022,0.00000007,0.00000043,0.00000055,0.00000035,0.58,4,9,9,10,5,5,6,6,2,5,1.00E-012,6.78E-014,1.76E-014,-55.0447,1.21E-008,1067960,423401000,145923,0.576266,-0.0000705,0.72928,0.863359,0.400635,0.0585108,-0.0494249,-0.575874,0.0000571
0.00000037,0.00000032,0.00000041,0.0000004,0.0000006,0.0000001,0.00000055,0.46,36,3,3,10,10,3,3,8,9,3,1.00E-012,1.81E-012,1.86E-013,37.917,0.000871411,1506530,627415000,90287.1,0.456017,-0.000503839,0.486373,-0.0697279,-0.0284109,0.35883,-0.0505019,0.397486,5.73E-010
0.00000037,0.00000013,0.00000013,0.00000026,0.00000027,0.00000046,0.00000012,0.46,3,7,4,8,6,6,5,5,3,3,1.00E-012,6.69E-014,1.56E-014,41.0318,0.000143186,201759,1323600000,786479,0.45651,-0.0000742,0.476232,-0.00124221,-0.0336516,0.357792,-0.025017,0.401916,8.4E-009
0.00000047,0.00000026,0.0000005,0.00000035,0.00000007,0.00000006,0.00000023,0.44,74,4,3,7,5,7,4,7,4,7,1.00E-012,3.71E-012,1.19E-013,-19.0168,0.00000366,4650200,768170000,30562.1,0.43569,-0.00239841,0.913541,0.669249,0.384517,-0.0438179,0.0175312,-0.285763,7.32E-008
0.0000005,0.00000051,0.00000019,0.00000058,0.00000017,0.00000039,0.0000004,0.42,44,5,10,7,5,8,6,5,4,7,1.00E-012,1.62E-012,2.73E-013,48.742,0.0012186,565430,456428000,224513,0.416173,-0.000431531,0.518719,-0.0149384,-0.0457246,0.339425,0.0411954,0.428075,6.9E-010
0.00000019,0.00000033,0.00000042,0.00000039,0.00000006,0.00000056,0.00000015,0.58,83,4,3,7,2,6,9,9,8,3,1.00E-012,9.08E-013,1.51E-013,45.1342,0.00146753,1124100,1047710000,123061,0.57653,-0.00140148,0.492546,-0.0659861,0.0769621,0.358973,0.077443,0.293956,7.05E-010
0.00000023,0.00000025,0.00000042,0.00000037,0.0000001,0.00000018,0.00000016,0.46,85,4,4,8,5,7,4,3,10,7,1.00E-012,2.4E-012,2.91E-013,48.6226,0.0042026,1942470,1216160000,64211,0.456746,-0.00237085,0.542176,-0.0297218,-0.00527532,0.303096,0.015659,0.382833,3.9E-010
0.00000032,0.00000021,0.00000012,0.00000024,0.00000051,0.00000032,0.00000036,0.6,93,9,5,4,2,7,9,10,8,8,1.00E-012,3.41E-012,1.82E-013,53.0556,0.0031683,966518,1129040000,141891,0.59594,-0.00162754,0.502226,-0.0265359,0.11933,0.354765,-0.0334615,0.248875,6.66E-010
0.00000008,0.00000007,0.00000012,0.00000043,0.00000006,0.00000011,0.00000026,0.48,47,2,8,2,5,9,3,3,7,4,1.00E-012,1.17E-012,1.26E-013,50.75,0.00373946,1555780,1492240000,92191.8,0.476943,-0.00119849,0.78872,0.27787,0.277847,0.0656497,0.071963,0.0853437,1.26E-009
0.00000056,0.00000047,0.00000047,0.00000012,0.00000045,0.00000036,0.00000048,0.42,21,2,6,3,5,10,5,2,10,4,1.00E-012,4.43E-013,4.56E-014,59.9037,0.000740585,116431,501165000,1335400,0.416289,-0.000271836,0.606094,0.0822308,0.0527777,0.199334,0.00342563,0.326594,0.000000001
0.00000038,0.0000001,0.00000029,0.00000025,0.00000054,0.00000059,0.00000042,0.52,61,3,5,10,10,9,2,4,6,10,1.00E-012,9.79E-012,1.46E-013,-46.2334,0.000000022,586318,413754000,221984,0.516664,-0.000463338,0.655529,0.88834,0.231889,0.14852,-0.0681067,-0.521864,0.00000479
0.00000033,0.00000044,0.00000011,0.0000004,0.00000045,0.00000032,0.00000058,0.54,11,3,9,5,4,8,7,8,3,7,1.00E-012,3.18E-013,3.52E-014,52.9502,0.000330133,116633,360262000,1345300,0.53662,-0.000111908,0.477509,0.00293413,0.0478515,0.386544,0.00506261,0.278047,2.31E-009
0.00000017,0.00000026,0.00000012,0.00000028,0.00000054,0.0000002,0.00000035,0.54,71,2,5,10,5,10,8,7,8,6,1.00E-012,5.16E-012,2.21E-013,50.112,0.00270476,1105150,1007100000,118433,0.535949,-0.00138122,0.446579,-0.0581284,0.0148432,0.410621,-0.0201526,0.326552,5.52E-010
0.00000023,0.00000023,0.00000006,0.00000058,0.00000046,0.00000006,0.00000051,0.58,47,2,6,2,9,2,4,5,10,8,1.00E-012,3.63E-012,9.48E-014,37.9777,0.00132103,2437560,853210000,59974.9,0.571974,-0.00125,0.515262,-0.0608914,0.104149,0.350215,-0.0450487,0.256999,6.55E-010
0.00000058,0.00000045,0.00000041,0.0000003,0.00000025,0.00000026,0.00000053,0.56,16,2,7,7,9,7,9,6,4,4,1.00E-012,4.93E-013,4.65E-014,59.102,0.000666378,114739,429742000,1353250,0.556289,-0.00020635,0.520654,-0.00622541,0.113237,0.327947,0.0207652,0.257283,1.19E-009
0.00000013,0.00000053,0.00000042,0.00000041,0.00000041,0.0000001,0.00000039,0.48,25,6,4,10,4,2,5,6,2,8,1.00E-012,5.91E-013,7.89E-014,41.3447,0.000558401,710896,507516000,209069,0.476731,-0.000321826,0.507303,-0.0648583,0.0038282,0.364606,-0.0331919,0.3489,9.04E-010
0.00000033,0.00000027,0.0000004,0.00000025,0.0000005,0.00000007,0.0000001,0.56,31,8,6,3,6,4,7,8,10,8,1.00E-012,9.97E-013,9.28E-014,36.6312,0.00149918,3269280,1568740000,45259.1,0.556051,-0.00238531,0.86309,0.154758,0.28526,-0.0130136,-0.0671267,0.016803,7.04E-010
0.0000002,0.00000011,0.00000009,0.00000016,0.00000033,0.00000037,0.00000057,0.42,58,5,2,6,10,5,4,10,4,6,1.00E-012,2.44E-012,7.13E-014,-19.3745,0.000000432,601495,89532300,248742,0.416654,-0.000571975,0.792469,0.868613,0.280407,0.024384,-0.0533122,-0.42789,0.000018
0.00000037,0.00000034,0.00000056,0.00000005,0.00000052,0.00000028,0.00000059,0.46,55,6,9,2,2,8,3,5,9,3,1.00E-012,1.16E-012,1.54E-013,66.9774,0.00247635,154678,427870000,901687,0.456346,-0.000665827,0.665509,0.256966,0.240208,0.067335,-0.0312833,0.133209,7.92E-010
0.00000037,0.00000032,0.00000019,0.00000044,0.00000033,0.00000031,0.00000055,0.44,56,6,8,10,8,5,7,5,3,2,1.00E-012,2.04E-012,3.35E-013,49.8458,0.0014285,552875,546340000,217476,0.436335,-0.000472886,0.48858,-0.00113481,-0.028778,0.357622,0.0106649,0.383825,1.28E-009
0.0000001,0.00000049,0.00000015,0.00000041,0.00000045,0.00000023,0.00000039,0.56,37,8,8,6,7,3,6,2,4,3,1.00E-012,1.27E-012,1.14E-013,39.4825,0.000795399,1211880,561925000,118451,0.556791,-0.000501214,0.462556,-0.0447698,0.0552838,0.387958,-0.0112201,0.298948,1.14E-009
0.00000018,0.00000059,0.00000018,0.00000022,0.00000022,0.00000006,0.00000053,0.56,72,5,9,10,6,6,2,6,6,9,1.00E-012,1.43E-011,8.67E-013,40.8474,0.00514006,3795650,264297000,21448.8,0.555163,-0.00163976,0.883994,0.32913,0.481791,-0.0226952,-0.0270039,-0.0733182,0.000000002
0.0000004,0.00000032,0.00000015,0.00000046,0.00000058,0.0000002,0.00000045,0.44,9,8,6,8,10,5,7,9,7,8,1.00E-012,5.71E-013,5.7E-014,41.6512,0.000341915,433116,759003000,353704,0.436322,-0.000173314,0.497631,-0.0441499,-0.0428632,0.359062,-0.0412887,0.417903,1.1E-009
0.00000017,0.00000018,0.00000051,0.00000046,0.00000008,0.0000006,0.00000005,0.48,8,9,3,7,5,2,6,9,2,4,1.00E-012,2.23E-013,1.83E-014,45.4994,0.000494201,418520,1568610000,381124,0.476702,-0.000280218,0.593399,0.043548,0.0656113,0.235339,-0.0426839,0.31302,1.44E-009
0.00000042,0.00000024,0.00000056,0.00000009,0.00000041,0.00000053,0.00000059,0.52,84,2,7,8,6,7,9,6,7,6,1.00E-012,1.77E-012,2.49E-013,73.6962,0.00429569,115115,451030000,1126620,0.51578,-0.00104395,0.562589,0.110798,0.146743,0.243216,-0.0110356,0.219989,8.64E-010
0.00000031,0.00000056,0.00000049,0.00000029,0.00000039,0.00000051,0.00000028,0.48,77,7,5,10,8,5,10,4,7,10,1.00E-012,4.7E-012,4.42E-013,48.3831,0.00280379,1178200,610723000,93628.1,0.476381,-0.0010717,0.478203,-0.0587332,-0.025862,0.367613,-0.0131271,0.401595,4.06E-010
0.00000006,0.00000026,0.00000029,0.00000059,0.00000036,0.00000008,0.00000058,0.46,52,6,10,9,7,7,7,7,6,4,1.00E-012,3.19E-012,2.07E-013,33.2777,0.00260277,7448830,736353000,17719.4,0.457008,-0.00138582,0.579541,-0.0000333,0.0542876,0.287574,-0.0134391,0.320192,4.87E-010
0.00000022,0.00000035,0.0000005,0.00000014,0.00000034,0.00000057,0.00000007,0.58,69,6,2,7,6,3,9,9,4,4,1.00E-012,1.96E-011,1.11E-013,57.96,0.00380484,695967,571122000,207809,0.57658,-0.00133382,0.447039,-0.0663624,0.049755,0.384682,-0.059807,0.319467,5.38E-010
0.00000019,0.00000051,0.00000049,0.00000051,0.0000001,0.00000055,0.00000038,0.54,53,4,7,9,10,8,2,3,8,5,1.00E-012,2.83E-012,1.68E-013,62.3582,0.00182641,192237,189372000,718308,0.536768,-0.00048084,0.4599,0.0249608,0.042712,0.360105,0.0403828,0.307139,0.000000001
0.00000057,0.00000052,0.00000046,0.00000037,0.00000034,0.0000004,0.0000005,0.48,77,3,4,5,7,6,6,4,3,10,1.00E-012,3.72E-012,1.68E-013,60.6984,0.00250546,315975,304050000,432545,0.475385,-0.000658598,0.502658,-0.002663,0.00741155,0.351077,0.00960454,0.357542,5.18E-010
0.00000013,0.00000044,0.00000051,0.00000051,0.00000024,0.00000005,0.00000044,0.42,44,4,5,9,4,10,7,3,7,10,1.00E-012,9.51E-012,1.07E-013,-10.4125,0.00000418,1821350,45127800,72134.5,0.416677,-0.000961747,0.921146,0.665199,0.3724,-0.0527736,-0.018667,-0.248856,0.000000132
0.00000014,0.00000008,0.0000003,0.00000031,0.0000003,0.00000055,0.00000059,0.46,6,7,10,7,2,4,6,9,3,4,1.00E-012,6.76E-014,2.45E-014,35.7041,0.000155511,403693,354802000,392144,0.456774,-0.00011312,0.699386,0.260181,0.190864,0.158645,-0.00319096,0.121005,2.98E-008
0.00000039,0.00000016,0.0000001,0.00000058,0.00000009,0.00000015,0.00000058,0.6,11,5,9,8,10,8,9,3,5,3,1.00E-012,5.59E-013,4.15E-014,50.5498,0.000354679,163827,701812000,949845,0.596434,-0.000178644,0.502089,0.000467564,0.138223,0.354222,0.0915037,0.208883,3.65E-009
0.00000007,0.00000051,0.0000004,0.00000052,0.0000001,0.00000059,0.00000045,0.44,58,4,4,8,10,10,6,5,4,7,1.00E-012,3.74E-012,3.5E-013,38.4876,0.00173306,2426160,389983000,48480.3,0.436959,-0.000605943,0.490234,-0.0169195,-0.0430579,0.355988,0.0762879,0.420375,5.34E-010
0.00000047,0.00000038,0.00000014,0.00000012,0.00000057,0.0000004,0.00000059,0.54,56,10,2,4,8,3,9,6,3,4,1.00E-012,1.78E-012,8.97E-014,53.5736,0.0018655,579793,411701000,255790,0.535801,-0.000518116,0.401314,-0.0400343,0.00834653,0.420131,-0.0289106,0.320589,0.000000001
0.00000017,0.0000001,0.00000044,0.00000034,0.00000058,0.00000032,0.00000052,0.54,23,4,9,7,6,10,8,2,6,7,1.00E-012,9.21E-013,8.38E-014,53.9587,0.000675325,201286,651255000,738626,0.536772,-0.00030875,0.753,0.249935,0.30964,0.0958656,0.0176003,0.0554708,1.21E-009
0.00000005,0.00000053,0.00000049,0.00000025,0.00000056,0.00000016,0.00000028,0.48,27,4,10,10,6,3,9,3,9,8,1.00E-012,7.27E-013,1.28E-013,18.0093,0.00102005,17639700,710172000,7795.48,0.477222,-0.001052,0.549152,-0.0431144,0.0224342,0.304635,-0.0424207,0.350895,8.46E-010
0.00000023,0.00000051,0.00000012,0.00000044,0.00000015,0.00000026,0.00000028,0.52,5,9,2,2,6,6,9,5,3,9,1.00E-012,1.62E-013,9.65E-015,37.4479,0.00011842,255377,584186000,629461,0.516595,-0.000105554,0.465126,-0.0886885,0.00254225,0.401856,0.0503302,0.341738,3.15E-009
0.00000006,0.00000035,0.00000025,0.00000017,0.00000007,0.00000007,0.00000036,0.42,78,7,9,9,6,5,6,8,5,9,1.00E-012,2.22E-012,2.7E-013,-16.1201,0.0000146,11424600,2118410000,10683.6,0.416976,-0.00273405,0.895314,0.64199,0.354667,-0.032808,0.0146048,-0.241311,0.000000237
0.00000016,0.00000007,0.0000003,0.00000027,0.00000027,0.00000055,0.00000005,0.48,55,6,8,7,7,4,3,3,4,3,1.00E-012,1.25E-012,1.78E-013,42.5963,0.00283021,2862770,1698460000,47642.5,0.477185,-0.00136729,0.752454,0.287888,0.248141,0.0189669,-0.103666,0.116301,8.1E-010
0.00000042,0.0000001,0.0000002,0.0000002,0.00000026,0.00000028,0.00000034,0.42,10,5,7,10,7,2,5,4,3,9,1.00E-012,1.87E-013,4.01E-014,52.7125,0.000529606,190754,510388000,815969,0.416451,-0.000144425,0.544086,0.116257,0.00222996,0.299591,-0.0365637,0.32089,0.000000012
0.0000001,0.00000023,0.00000021,0.00000046,0.00000019,0.0000003,0.00000027,0.54,13,9,10,4,3,9,7,10,9,9,1.00E-012,3.02E-013,4.58E-014,41.4443,0.000973336,1270810,849986000,121325,0.536813,-0.000456549,0.637866,0.100381,0.182071,0.217325,-0.00871555,0.196081,1.81E-009
0.00000052,0.0000004,0.00000032,0.00000027,0.0000001,0.00000058,0.00000042,0.48,21,6,5,6,6,8,6,5,7,8,1.00E-012,4.35E-013,6.54E-014,53.8496,0.00082167,253970,506080000,599492,0.476345,-0.000253922,0.482352,-0.00782703,-0.00757858,0.355675,0.0524845,0.377019,1.51E-009
0.00000021,0.00000036,0.00000032,0.00000014,0.00000052,0.00000011,0.00000057,0.42,9,9,8,6,5,4,2,4,4,6,1.00E-012,1.81E-013,3.62E-014,43.3992,0.00043635,458335,482549000,338943,0.416514,-0.000163682,0.522536,0.0474833,-0.0132725,0.318325,-0.0421615,0.36999,3.83E-009
0.00000034,0.0000002,0.00000054,0.00000045,0.00000008,0.00000008,0.00000009,0.58,56,6,9,9,2,10,7,6,10,3,1.00E-012,8.19E-013,2.22E-013,57.363,0.0118322,2122200,2270190000,62386,0.576144,-0.00561532,0.77058,0.127095,0.279318,0.0854392,0.000650136,0.0725833,6.13E-010
0.00000037,0.00000058,0.00000049,0.00000044,0.00000046,0.00000039,0.00000046,0.5,69,2,9,9,8,2,3,9,4,3,1.00E-012,3.07E-012,2.63E-013,63.0909,0.0016733,147997,251752000,853046,0.496432,-0.000499488,0.485789,0.0172754,0.0269567,0.348863,-0.0564206,0.332719,6.63E-010
0.00000035,0.00000045,0.00000021,0.00000058,0.00000021,0.00000031,0.00000045,0.48,92,3,6,5,8,3,5,6,8,10,1.00E-012,2.81E-011,2.98E-013,53.0115,0.00293016,806463,501200000,152645,0.475787,-0.00119728,0.489445,-0.031963,-0.0115192,0.363717,-0.0241358,0.381891,4.52E-010
0.00000014,0.00000047,0.00000049,0.00000037,0.00000038,0.00000038,0.00000029,0.46,31,4,8,7,5,9,8,2,4,7,1.00E-012,1.02E-012,1.04E-013,51.7729,0.000854289,318598,480422000,453983,0.456805,-0.000411507,0.564121,0.0134254,0.0301308,0.287381,0.0281613,0.350343,7.3E-010
0.00000051,0.00000043,0.00000054,0.0000003,0.00000024,0.00000007,0.00000026,0.58,87,2,3,8,6,10,7,8,6,9,1.00E-012,4.09E-012,1.85E-013,48.914,0.00402084,1957330,793978000,69403.7,0.519389,-0.00261927,0.53494,-0.104068,0.04947,0.336701,0.00257859,0.300143,2.87E-010
0.00000035,0.00000029,0.00000046,0.00000029,0.00000031,0.00000023,0.00000043,0.48,44,5,6,3,4,4,7,6,6,6,1.00E-012,9.48E-013,9.16E-014,66.8147,0.00190648,128742,725492000,1149480,0.476419,-0.000703524,0.706583,0.132049,0.175996,0.148687,-0.0251264,0.202732,6.81E-010
0.00000055,0.00000014,0.00000018,0.00000015,0.00000009,0.00000034,0.0000003,0.6,45,9,6,9,5,8,3,3,9,7,1.00E-012,6.59E-013,1.32E-013,66.4765,0.00290071,196347,642404000,726643,0.596012,-0.000706065,0.475972,0.0498556,0.120735,0.344974,0.0360833,0.221475,4.59E-009
0.00000045,0.00000019,0.00000019,0.00000042,0.00000019,0.00000006,0.00000013,0.48,71,10,10,8,10,8,6,7,2,2,1.00E-012,5.84E-012,2.75E-013,56.5925,0.00684437,1283520,1405480000,98694.4,0.475065,-0.00273342,0.582276,-0.00285296,0.0722557,0.285436,-0.00367722,0.302779,4.18E-010
0.00000032,0.00000039,0.00000009,0.00000023,0.00000005,0.00000016,0.00000055,0.5,47,3,10,7,3,10,7,5,9,5,1.00E-012,5.18E-013,2E-013,49.1069,0.00192186,908517,849672000,148465,0.495695,-0.000854762,0.464951,-0.0444619,-0.00513778,0.393112,0.14835,0.351344,1.22E-009
0.0000005,0.00000029,0.00000035,0.00000044,0.00000049,0.00000017,0.0000005,0.5,67,7,2,4,9,8,10,3,5,6,1.00E-012,5.69E-012,9.1E-014,52.1341,0.00193097,703020,586749000,209377,0.495335,-0.000913028,0.528447,-0.0698234,0.0316409,0.333392,0.0186651,0.33377,3.86E-010
0.0000006,0.00000012,0.00000047,0.00000032,0.00000022,0.00000049,0.00000032,0.48,45,9,7,10,9,8,7,6,6,2,1.00E-012,1.38E-012,1.49E-013,67.32,0.00202154,122677,688779000,1148990,0.476025,-0.000618345,0.635372,0.167636,0.157367,0.188765,0.0082512,0.206873,1.07E-009
0.0000006,0.00000049,0.00000016,0.00000046,0.00000019,0.00000015,0.00000028,0.5,21,2,5,4,8,3,8,2,4,9,1.00E-012,1.08E-012,5.13E-014,46.7253,0.000607096,431469,697228000,357279,0.495562,-0.000321332,0.494165,-0.0776639,0.00426268,0.37141,0.0220692,0.355194,1.08E-009
0.00000056,0.00000056,0.00000028,0.00000026,0.00000049,0.00000008,0.00000059,0.6,90,9,3,10,9,7,3,9,4,2,1.00E-012,2.2E-011,7.94E-013,43.7009,0.00395647,2271280,322996000,38702.6,0.591616,-0.00119089,0.87789,0.287337,0.535231,-0.0399339,-0.0378211,-0.0908256,3.59E-010
0.00000043,0.00000032,0.00000026,0.00000059,0.00000037,0.00000034,0.00000027,0.5,48,9,3,6,10,4,5,4,10,7,1.00E-012,6.74E-012,1.49E-013,46.3104,0.00118033,795277,540041000,175192,0.496172,-0.00065021,0.468365,-0.0623436,-0.015293,0.377751,-0.0330269,0.386317,4.62E-010
0.00000056,0.00000052,0.00000023,0.00000027,0.00000047,0.00000034,0.00000055,0.5,48,6,5,2,9,8,8,6,9,4,1.00E-012,2.52E-012,8.27E-014,60.1052,0.00182513,270200,477523000,554584,0.495839,-0.000698571,0.534432,-0.0154996,0.0553107,0.298952,-0.0144953,0.32303,5.07E-010
0.00000046,0.00000052,0.00000046,0.00000052,0.00000023,0.00000036,0.00000056,0.6,41,3,5,9,3,9,2,3,6,7,1.00E-012,9.44E-013,1.05E-013,58.3161,0.000822351,143560,296976000,1001730,0.596209,-0.000293747,0.467719,-0.0131485,0.0938811,0.382819,0.0269535,0.259526,9.25E-010
0.00000041,0.00000006,0.00000044,0.00000015,0.00000056,0.00000026,0.00000027,0.42,98,6,9,9,8,8,6,5,7,8,1.00E-012,3.45E-012,3.82E-013,67.4344,0.00730014,360222,830129000,322395,0.416303,-0.00210634,0.790978,0.341846,0.242597,0.0377432,-0.04386,0.102348,5.91E-010
0.00000048,0.00000021,0.00000054,0.0000001,0.00000017,0.00000029,0.00000053,0.48,96,2,10,3,6,6,3,10,9,8,1.00E-012,3.54E-012,2.89E-013,-54.4078,5.41E-008,3437210,1570190000,35160.8,0.475641,-0.00142756,0.7575,0.871656,0.307198,0.0526553,-0.0516536,-0.483078,0.00000507
0.00000036,0.00000008,0.00000045,0.00000009,0.00000042,0.00000009,0.00000019,0.5,27,3,10,9,8,5,2,7,5,6,1.00E-012,7.02E-013,1.11E-013,67.225,0.00285369,181579,845572000,805090,0.496703,-0.000747688,0.729647,0.290402,0.27878,0.0865233,-0.0644952,0.07147,1.24E-009
0.00000021,0.00000041,0.00000054,0.00000023,0.00000049,0.00000019,0.00000025,0.44,93,4,9,10,7,6,9,4,8,10,1.00E-012,4.58E-012,4.53E-013,55.4097,0.00556295,1039170,680779000,105969,0.436485,-0.00261557,0.57832,-0.00241566,0.0110447,0.271816,-0.0348218,0.366835,3.2E-010
0.00000055,0.0000004,0.00000018,0.00000049,0.00000008,0.00000021,0.00000021,0.5,74,7,7,4,6,3,5,8,9,2,1.00E-012,3.51E-012,1.93E-013,54.3065,0.00345973,904662,809003000,150066,0.495859,-0.00194816,0.509085,-0.0372611,0.0228111,0.338934,-0.00252614,0.353157,5.54E-010
0.00000017,0.00000052,0.00000052,0.0000005,0.00000029,0.00000039,0.00000031,0.58,34,8,10,2,6,5,9,2,2,4,1.00E-012,1.21E-012,1.14E-013,50.6588,0.000729345,308088,363330000,467744,0.576661,-0.000355344,0.759108,0.186226,0.324317,0.0973929,0.0382919,0.0539369,6.68E-010
0.00000028,0.00000047,0.00000034,0.00000036,0.00000017,0.00000029,0.00000039,0.42,83,9,2,7,8,5,3,5,8,5,1.00E-012,4.22E-012,5.59E-013,44.9993,0.00213628,1229430,839000000,83235.6,0.416355,-0.00102574,0.499604,-0.0523996,-0.0662479,0.343207,-0.000974116,0.463095,4.85E-010
0.00000055,0.00000032,0.00000033,0.00000059,0.00000007,0.00000007,0.00000028,0.52,53,6,10,10,4,7,9,9,3,6,1.00E-012,1.56E-012,2.18E-013,59.0123,0.00338554,495262,835867000,263626,0.514371,-0.00143201,0.585031,-0.0262976,0.107215,0.290691,0.0684959,0.264809,5.01E-010
0.0000005,0.00000009,0.00000037,0.00000011,0.0000001,0.00000057,0.00000019,0.54,96,6,2,2,6,6,5,10,7,8,1.00E-012,1.32E-011,7.37E-014,-44.1448,3.29E-008,787726,3893480000,188799,0.53638,-0.00202496,0.650036,0.853989,0.24423,0.161657,-0.0394745,-0.51292,0.00000736
0.00000014,0.00000018,0.00000046,0.00000024,0.00000016,0.00000012,0.00000045,0.6,71,2,5,8,5,9,5,5,2,9,1.00E-012,1.81E-012,4.85E-013,41.8202,0.00269928,2356900,1383370000,45683.9,0.595898,-0.000884645,0.882543,0.27064,0.517573,-0.0176905,0.0384025,-0.0751641,1.73E-009
0.00000014,0.00000014,0.00000031,0.00000009,0.0000001,0.00000017,0.00000009,0.48,52,8,3,6,3,8,5,3,9,6,1.00E-012,4.22E-013,9.36E-014,55.9197,0.00664206,1566290,2567010000,94119.5,0.476778,-0.00261832,0.58481,0.0216278,0.0574515,0.239185,-0.00508492,0.31493,9.11E-010
0.00000053,0.00000031,0.00000019,0.00000045,0.00000055,0.00000036,0.00000043,0.54,27,9,7,9,8,3,7,8,8,5,1.00E-012,1.27E-012,9.04E-014,51.6661,0.00071812,278653,594151000,533467,0.535999,-0.000362537,0.462908,-0.0320296,0.0336438,0.381701,-0.0506128,0.326336,1.06E-009
0.00000017,0.00000028,0.00000039,0.00000005,0.00000036,0.00000008,0.00000047,0.56,48,6,9,9,5,4,5,2,9,5,1.00E-012,5.32E-013,1.79E-013,59.3508,0.00379554,560331,1266100000,244493,0.556603,-0.00145693,0.501827,0.0189254,0.154904,0.266828,-0.0268795,0.224575,7.89E-010
0.00000027,0.00000029,0.00000012,0.00000018,0.00000038,0.0000006,0.0000004,0.42,79,3,8,8,3,7,9,8,6,5,1.00E-012,1.57E-012,4.79E-013,46.4199,0.00278533,1449530,1443230000,75183,0.416623,-0.000937232,0.501633,-0.0121981,-0.0516895,0.341339,-0.0112736,0.437899,1.43E-009
0.00000005,0.00000034,0.00000053,0.00000012,0.00000038,0.00000047,0.00000054,0.6,63,4,3,4,7,10,2,8,10,5,1.00E-012,2.52E-012,8.63E-014,-57.3984,0.00000043,40081900,830401000,3137.6,0.596783,-0.00102988,0.766545,0.853214,0.450708,0.0234353,-0.0465105,-0.585241,0.00000467
0.00000024,0.00000039,0.00000058,0.00000013,0.00000035,0.00000053,0.0000006,0.54,73,8,4,10,5,2,9,2,2,5,1.00E-012,7.85E-013,1.83E-013,61.2471,0.00206725,244108,320621000,558420,0.536498,-0.000540656,0.464628,-0.00128909,0.056863,0.366408,0.00593969,0.297344,1.47E-009
0.00000033,0.00000027,0.00000046,0.00000042,0.00000022,0.00000013,0.00000057,0.48,48,7,6,3,10,4,10,10,3,8,1.00E-012,3.53E-012,2.6E-013,40.4647,0.00174717,2001490,109617000,60381.3,0.475916,-0.000677323,0.900145,0.401085,0.416374,-0.0362677,-0.0169162,-0.0635852,1.24E-008
